gene_id,gene_name,info_gain,gain_ratio,sym_uncer,chi-square
KC6|641516,KC6,0,NA,0,0
KCMF1|56888,KCMF1,0,NA,0,0
KCNA10|3744,KCNA10,0,NA,0,0
KCNA1|3736,KCNA1,0,NA,0,0
KCNA2|3737,KCNA2,0,NA,0,0
KCNA3|3738,KCNA3,0,NA,0,0
KCNA4|3739,KCNA4,0,NA,0,0
KCNA5|3741,KCNA5,0,NA,0,0
KCNA6|3742,KCNA6,0,NA,0,0
KCNA7|3743,KCNA7,0,NA,0,0
KCNAB1|7881,KCNAB1,0,NA,0,0
KCNAB2|8514,KCNAB2,0,NA,0,0
KCNAB3|9196,KCNAB3,0,NA,0,0
KCNB1|3745,KCNB1,0,NA,0,0
KCNB2|9312,KCNB2,0,NA,0,0
KCNC1|3746,KCNC1,0,NA,0,0
KCNC2|3747,KCNC2,0,NA,0,0
KCNC3|3748,KCNC3,0,NA,0,0
KCNC4|3749,KCNC4,0,NA,0,0
KCND1|3750,KCND1,0,NA,0,0
KCND2|3751,KCND2,0,NA,0,0
KCND3|3752,KCND3,0,NA,0,0
KCNE1L|23630,KCNE1L,0,NA,0,0
KCNE1|3753,KCNE1,0,NA,0,0
KCNE2|9992,KCNE2,0,NA,0,0
KCNE3|10008,KCNE3,0,NA,0,0
KCNE4|23704,KCNE4,0,NA,0,0
KCNF1|3754,KCNF1,0,NA,0,0
KCNG1|3755,KCNG1,0,NA,0,0
KCNG2|26251,KCNG2,0,NA,0,0
KCNG3|170850,KCNG3,0,NA,0,0
KCNG4|93107,KCNG4,0,NA,0,0
KCNH1|3756,KCNH1,0,NA,0,0
KCNH2|3757,KCNH2,0,NA,0,0
KCNH3|23416,KCNH3,0,NA,0,0
KCNH4|23415,KCNH4,0,NA,0,0
KCNH5|27133,KCNH5,0,NA,0,0
KCNH6|81033,KCNH6,0,NA,0,0
KCNH7|90134,KCNH7,0,NA,0,0
KCNH8|131096,KCNH8,0,NA,0,0
KCNIP1|30820,KCNIP1,0,NA,0,0
KCNIP2|30819,KCNIP2,0,NA,0,0
KCNIP3|30818,KCNIP3,0,NA,0,0
KCNIP4|80333,KCNIP4,0,NA,0,0
KCNJ10|3766,KCNJ10,0,NA,0,0
KCNJ11|3767,KCNJ11,0,NA,0,0
KCNJ12|3768,KCNJ12,0,NA,0,0
KCNJ13|3769,KCNJ13,0,NA,0,0
KCNJ14|3770,KCNJ14,0,NA,0,0
KCNJ15|3772,KCNJ15,0,NA,0,0
KCNJ16|3773,KCNJ16,0,NA,0,0
KCNJ1|3758,KCNJ1,0,NA,0,0
KCNJ2|3759,KCNJ2,0,NA,0,0
KCNJ3|3760,KCNJ3,0,NA,0,0
KCNJ4|3761,KCNJ4,0,NA,0,0
KCNJ5|3762,KCNJ5,0,NA,0,0
KCNJ6|3763,KCNJ6,0,NA,0,0
KCNJ8|3764,KCNJ8,0,NA,0,0
KCNJ9|3765,KCNJ9,0,NA,0,0
KCNK10|54207,KCNK10,0.048318512,0.07780328,0.060715269,0.260716791
KCNK12|56660,KCNK12,0,NA,0,0
KCNK13|56659,KCNK13,0,NA,0,0
KCNK15|60598,KCNK15,0,NA,0,0
KCNK16|83795,KCNK16,0,NA,0,0
KCNK17|89822,KCNK17,0,NA,0,0
KCNK18|338567,KCNK18,0,NA,0,0
KCNK1|3775,KCNK1,0,NA,0,0
KCNK2|3776,KCNK2,0,NA,0,0
KCNK3|3777,KCNK3,0,NA,0,0
KCNK4|50801,KCNK4,0,NA,0,0
KCNK5|8645,KCNK5,0,NA,0,0
KCNK6|9424,KCNK6,0,NA,0,0
KCNK7|10089,KCNK7,0,NA,0,0
KCNK9|51305,KCNK9,0,NA,0,0
KCNMA1|3778,KCNMA1,0,NA,0,0
KCNMB1|3779,KCNMB1,0,NA,0,0
KCNMB2|10242,KCNMB2,0,NA,0,0
KCNMB3|27094,KCNMB3,0,NA,0,0
KCNMB4|27345,KCNMB4,0,NA,0,0
KCNN1|3780,KCNN1,0,NA,0,0
KCNN2|3781,KCNN2,0,NA,0,0
KCNN3|3782,KCNN3,0,NA,0,0
KCNN4|3783,KCNN4,0,NA,0,0
KCNQ1DN|55539,KCNQ1DN,0,NA,0,0
KCNQ1OT1|10984,KCNQ1OT1,0,NA,0,0
KCNQ1|3784,KCNQ1,0,NA,0,0
KCNQ2|3785,KCNQ2,0,NA,0,0
KCNQ3|3786,KCNQ3,0,NA,0,0
KCNQ4|9132,KCNQ4,0,NA,0,0
KCNQ5|56479,KCNQ5,0,NA,0,0
KCNRG|283518,KCNRG,0,NA,0,0
KCNS1|3787,KCNS1,0,NA,0,0
KCNS2|3788,KCNS2,0,NA,0,0
KCNS3|3790,KCNS3,0,NA,0,0
KCNT1|57582,KCNT1,0,NA,0,0
KCNT2|343450,KCNT2,0,NA,0,0
KCNU1|157855,KCNU1,0,NA,0,0
KCNV1|27012,KCNV1,0,NA,0,0
KCNV2|169522,KCNV2,0,NA,0,0
KCP|375616,KCP,0,NA,0,0
KCTD10|83892,KCTD10,0,NA,0,0
KCTD11|147040,KCTD11,0,NA,0,0
KCTD12|115207,KCTD12,0,NA,0,0
KCTD13|253980,KCTD13,0,NA,0,0
KCTD14|65987,KCTD14,0,NA,0,0
KCTD15|79047,KCTD15,0,NA,0,0
KCTD16|57528,KCTD16,0,NA,0,0
KCTD17|79734,KCTD17,0,NA,0,0
KCTD18|130535,KCTD18,0,NA,0,0
KCTD19|146212,KCTD19,0,NA,0,0
KCTD1|284252,KCTD1,0,NA,0,0
KCTD20|222658,KCTD20,0,NA,0,0
KCTD21|283219,KCTD21,0,NA,0,0
KCTD2|23510,KCTD2,0,NA,0,0
KCTD3|51133,KCTD3,0,NA,0,0
KCTD4|386618,KCTD4,0,NA,0,0
KCTD5|54442,KCTD5,0,NA,0,0
KCTD6|200845,KCTD6,0,NA,0,0
KCTD7|154881,KCTD7,0,NA,0,0
KCTD8|386617,KCTD8,0,NA,0,0
KCTD9|54793,KCTD9,0,NA,0,0
KDELC1|79070,KDELC1,0,NA,0,0
KDELC2|143888,KDELC2,0,NA,0,0
KDELR1|10945,KDELR1,0,NA,0,0
KDELR2|11014,KDELR2,0,NA,0,0
KDELR3|11015,KDELR3,0,NA,0,0
KDM1A|23028,KDM1A,0,NA,0,0
KDM1B|221656,KDM1B,0,NA,0,0
KDM2A|22992,KDM2A,0,NA,0,0
KDM2B|84678,KDM2B,0,NA,0,0
KDM3A|55818,KDM3A,0,NA,0,0
KDM3B|51780,KDM3B,0,NA,0,0
KDM4A|9682,KDM4A,0,NA,0,0
KDM4B|23030,KDM4B,0,NA,0,0
KDM4C|23081,KDM4C,0,NA,0,0
KDM4DL|390245,KDM4DL,0,NA,0,0
KDM4D|55693,KDM4D,0,NA,0,0
KDM5A|5927,KDM5A,0,NA,0,0
KDM5B|10765,KDM5B,0,NA,0,0
KDM5C|8242,KDM5C,0,NA,0,0
KDM5D|8284,KDM5D,0,NA,0,0
KDM6A|7403,KDM6A,0,NA,0,0
KDM6B|23135,KDM6B,0,NA,0,0
KDR|3791,KDR,0,NA,0,0
KDSR|2531,KDSR,0,NA,0,0
KEAP1|9817,KEAP1,0,NA,0,0
KEL|3792,KEL,0,NA,0,0
KERA|11081,KERA,0,NA,0,0
KGFLP1|387628,KGFLP1,0,NA,0,0
KGFLP2|654466,KGFLP2,0,NA,0,0
KHDC1L|100129128,KHDC1L,0,NA,0,0
KHDC1|80759,KHDC1,0,NA,0,0
KHDRBS1|10657,KHDRBS1,0,NA,0,0
KHDRBS2|202559,KHDRBS2,0,NA,0,0
KHDRBS3|10656,KHDRBS3,0,NA,0,0
KHK|3795,KHK,0,NA,0,0
KHNYN|23351,KHNYN,0,NA,0,0
KHSRP|8570,KHSRP,0,NA,0,0
KIAA0020|9933,KIAA0020,0,NA,0,0
KIAA0040|9674,KIAA0040,0,NA,0,0
KIAA0087|9808,KIAA0087,0,NA,0,0
KIAA0090|23065,KIAA0090,0,NA,0,0
KIAA0100|9703,KIAA0100,0,NA,0,0
KIAA0101|9768,KIAA0101,0,NA,0,0
KIAA0114|57291,KIAA0114,0,NA,0,0
KIAA0125|9834,KIAA0125,0.036648962,0.06536202,0.047865975,0.211113701
KIAA0141|9812,KIAA0141,0,NA,0,0
KIAA0146|23514,KIAA0146,0,NA,0,0
KIAA0174|9798,KIAA0174,0,NA,0,0
KIAA0182|23199,KIAA0182,0,NA,0,0
KIAA0195|9772,KIAA0195,0,NA,0,0
KIAA0196|9897,KIAA0196,0,NA,0,0
KIAA0226|9711,KIAA0226,0,NA,0,0
KIAA0232|9778,KIAA0232,0,NA,0,0
KIAA0240|23506,KIAA0240,0,NA,0,0
KIAA0247|9766,KIAA0247,0,NA,0,0
KIAA0284|283638,KIAA0284,0,NA,0,0
KIAA0317|9870,KIAA0317,0,NA,0,0
KIAA0319L|79932,KIAA0319L,0,NA,0,0
KIAA0319|9856,KIAA0319,0,NA,0,0
KIAA0355|9710,KIAA0355,0,NA,0,0
KIAA0368|23392,KIAA0368,0,NA,0,0
KIAA0391|9692,KIAA0391,0,NA,0,0
KIAA0406|9675,KIAA0406,0,NA,0,0
KIAA0408|9729,KIAA0408,0.035401341,0.130161471,0.056979983,0.180390137
KIAA0415|9907,KIAA0415,0,NA,0,0
KIAA0427|9811,KIAA0427,0,NA,0,0
KIAA0430|9665,KIAA0430,0,NA,0,0
KIAA0467|23334,KIAA0467,0,NA,0,0
KIAA0494|9813,KIAA0494,0,NA,0,0
KIAA0495|57212,KIAA0495,0,NA,0,0
KIAA0513|9764,KIAA0513,0,NA,0,0
KIAA0528|9847,KIAA0528,0,NA,0,0
KIAA0556|23247,KIAA0556,0,NA,0,0
KIAA0562|9731,KIAA0562,0,NA,0,0
KIAA0564|23078,KIAA0564,0,NA,0,0
KIAA0586|9786,KIAA0586,0,NA,0,0
KIAA0649|9858,KIAA0649,0,NA,0,0
KIAA0652|9776,KIAA0652,0,NA,0,0
KIAA0664P3|100132341,KIAA0664P3,0,NA,0,0
KIAA0664|23277,KIAA0664,0,NA,0,0
KIAA0748|9840,KIAA0748,0,NA,0,0
KIAA0753|9851,KIAA0753,0,NA,0,0
KIAA0754|643314,KIAA0754,0,NA,0,0
KIAA0776|23376,KIAA0776,0,NA,0,0
KIAA0802|23255,KIAA0802,0,NA,0,0
KIAA0831|22863,KIAA0831,0,NA,0,0
KIAA0892|23383,KIAA0892,0,NA,0,0
KIAA0895L|653319,KIAA0895L,0,NA,0,0
KIAA0895|23366,KIAA0895,0,NA,0,0
KIAA0907|22889,KIAA0907,0,NA,0,0
KIAA0913|23053,KIAA0913,0,NA,0,0
KIAA0922|23240,KIAA0922,0,NA,0,0
KIAA0947|23379,KIAA0947,0,NA,0,0
KIAA1009|22832,KIAA1009,0,NA,0,0
KIAA1012|22878,KIAA1012,0,NA,0,0
KIAA1024|23251,KIAA1024,0,NA,0,0
KIAA1033|23325,KIAA1033,0,NA,0,0
KIAA1045|23349,KIAA1045,0,NA,0,0
KIAA1107|23285,KIAA1107,0,NA,0,0
KIAA1109|84162,KIAA1109,0,NA,0,0
KIAA1143|57456,KIAA1143,0,NA,0,0
KIAA1147|57189,KIAA1147,0,NA,0,0
KIAA1161|57462,KIAA1161,0,NA,0,0
KIAA1191|57179,KIAA1191,0,NA,0,0
KIAA1199|57214,KIAA1199,0,NA,0,0
KIAA1210|57481,KIAA1210,0,NA,0,0
KIAA1211|57482,KIAA1211,0,NA,0,0
KIAA1217|56243,KIAA1217,0,NA,0,0
KIAA1239|57495,KIAA1239,0,NA,0,0
KIAA1244|57221,KIAA1244,0,NA,0,0
KIAA1257|57501,KIAA1257,0,NA,0,0
KIAA1267|284058,KIAA1267,0,NA,0,0
KIAA1274|27143,KIAA1274,0,NA,0,0
KIAA1279|26128,KIAA1279,0,NA,0,0
KIAA1310|55683,KIAA1310,0,NA,0,0
KIAA1324L|222223,KIAA1324L,0,NA,0,0
KIAA1324|57535,KIAA1324,0,NA,0,0
KIAA1328|57536,KIAA1328,0,NA,0,0
KIAA1370|56204,KIAA1370,0,NA,0,0
KIAA1377|57562,KIAA1377,0,NA,0,0
KIAA1383|54627,KIAA1383,0.047706482,0.218028998,0.080218299,0.233480144
KIAA1407|57577,KIAA1407,0,NA,0,0
KIAA1409|57578,KIAA1409,0,NA,0,0
KIAA1429|25962,KIAA1429,0,NA,0,0
KIAA1430|57587,KIAA1430,0,NA,0,0
KIAA1432|57589,KIAA1432,0.037689639,0.132459838,0.060056238,0.186226866
KIAA1462|57608,KIAA1462,0,NA,0,0
KIAA1467|57613,KIAA1467,0,NA,0,0
KIAA1468|57614,KIAA1468,0,NA,0,0
KIAA1486|57624,KIAA1486,0,NA,0,0
KIAA1522|57648,KIAA1522,0,NA,0,0
KIAA1524|57650,KIAA1524,0,NA,0,0
KIAA1529|57653,KIAA1529,0,NA,0,0
KIAA1530|57654,KIAA1530,0,NA,0,0
KIAA1539|80256,KIAA1539,0,NA,0,0
KIAA1543|57662,KIAA1543,0,NA,0,0
KIAA1549|57670,KIAA1549,0,NA,0,0
KIAA1586|57691,KIAA1586,0,NA,0,0
KIAA1598|57698,KIAA1598,0,NA,0,0
KIAA1609|57707,KIAA1609,0,NA,0,0
KIAA1614|57710,KIAA1614,0,NA,0,0
KIAA1632|57724,KIAA1632,0,NA,0,0
KIAA1644|85352,KIAA1644,0,NA,0,0
KIAA1671|85379,KIAA1671,0,NA,0,0
KIAA1683|80726,KIAA1683,0,NA,0,0
KIAA1704|55425,KIAA1704,0,NA,0,0
KIAA1712|80817,KIAA1712,0,NA,0,0
KIAA1715|80856,KIAA1715,0,NA,0,0
KIAA1731|85459,KIAA1731,0,NA,0,0
KIAA1737|85457,KIAA1737,0,NA,0,0
KIAA1751|85452,KIAA1751,0,NA,0,0
KIAA1755|85449,KIAA1755,0,NA,0,0
KIAA1797|54914,KIAA1797,0,NA,0,0
KIAA1804|84451,KIAA1804,0,NA,0,0
KIAA1826|84437,KIAA1826,0,NA,0,0
KIAA1841|84542,KIAA1841,0,NA,0,0
KIAA1875|340390,KIAA1875,0,NA,0,0
KIAA1908|114796,KIAA1908,0,NA,0,0
KIAA1919|91749,KIAA1919,0,NA,0,0
KIAA1949|170954,KIAA1949,0,NA,0,0
KIAA1958|158405,KIAA1958,0,NA,0,0
KIAA1967|57805,KIAA1967,0,NA,0,0
KIAA1984|84960,KIAA1984,0,NA,0,0
KIAA2013|90231,KIAA2013,0,NA,0,0
KIAA2018|205717,KIAA2018,0,NA,0,0
KIAA2022|340533,KIAA2022,0,NA,0,0
KIAA2026|158358,KIAA2026,0,NA,0,0
KIDINS220|57498,KIDINS220,0,NA,0,0
KIF11|3832,KIF11,0,NA,0,0
KIF12|113220,KIF12,0,NA,0,0
KIF13A|63971,KIF13A,0,NA,0,0
KIF13B|23303,KIF13B,0,NA,0,0
KIF14|9928,KIF14,0,NA,0,0
KIF15|56992,KIF15,0,NA,0,0
KIF16B|55614,KIF16B,0,NA,0,0
KIF17|57576,KIF17,0,NA,0,0
KIF18A|81930,KIF18A,0,NA,0,0
KIF18B|146909,KIF18B,0,NA,0,0
KIF19|124602,KIF19,0,NA,0,0
KIF1A|547,KIF1A,0,NA,0,0
KIF1B|23095,KIF1B,0,NA,0,0
KIF1C|10749,KIF1C,0,NA,0,0
KIF20A|10112,KIF20A,0,NA,0,0
KIF20B|9585,KIF20B,0,NA,0,0
KIF21A|55605,KIF21A,0,NA,0,0
KIF21B|23046,KIF21B,0,NA,0,0
KIF22|3835,KIF22,0,NA,0,0
KIF23|9493,KIF23,0,NA,0,0
KIF24|347240,KIF24,0,NA,0,0
KIF25|3834,KIF25,0,NA,0,0
KIF26A|26153,KIF26A,0,NA,0,0
KIF26B|55083,KIF26B,0,NA,0,0
KIF27|55582,KIF27,0,NA,0,0
KIF2A|3796,KIF2A,0,NA,0,0
KIF2B|84643,KIF2B,0,NA,0,0
KIF2C|11004,KIF2C,0,NA,0,0
KIF3A|11127,KIF3A,0,NA,0,0
KIF3B|9371,KIF3B,0,NA,0,0
KIF3C|3797,KIF3C,0,NA,0,0
KIF4A|24137,KIF4A,0,NA,0,0
KIF4B|285643,KIF4B,0,NA,0,0
KIF5A|3798,KIF5A,0,NA,0,0
KIF5B|3799,KIF5B,0,NA,0,0
KIF5C|3800,KIF5C,0.045776367,0.053773167,0.05025138,0.253472301
KIF6|221458,KIF6,0,NA,0,0
KIF7|374654,KIF7,0,NA,0,0
KIF9|64147,KIF9,0,NA,0,0
KIFAP3|22920,KIFAP3,0,NA,0,0
KIFC1|3833,KIFC1,0,NA,0,0
KIFC2|90990,KIFC2,0,NA,0,0
KIFC3|3801,KIFC3,0,NA,0,0
KILLIN|100144748,KILLIN,0,NA,0,0
KIN|22944,KIN,0,NA,0,0
KIR2DL1|3802,KIR2DL1,0,NA,0,0
KIR2DL3|3804,KIR2DL3,0,NA,0,0
KIR2DL4|3805,KIR2DL4,0.042000544,0.075991326,0.05514378,0.223832751
KIR2DS4|3809,KIR2DS4,0.039034985,0.045639374,0.042756972,0.234103485
KIR3DL1|3811,KIR3DL1,0,NA,0,0
KIR3DL2|3812,KIR3DL2,0.037846456,0.050674526,0.044072536,0.220436046
KIR3DL3|115653,KIR3DL3,0,NA,0,0
KIR3DP1|768329,KIR3DP1,0,NA,0,0
KIR3DX1|90011,KIR3DX1,0,NA,0,0
KIRREL2|84063,KIRREL2,0,NA,0,0
KIRREL3|84623,KIRREL3,0,NA,0,0
KIRREL|55243,KIRREL,0,NA,0,0
KISS1R|84634,KISS1R,0,NA,0,0
KISS1|3814,KISS1,0,NA,0,0
KITLG|4254,KITLG,0,NA,0,0
KIT|3815,KIT,0,NA,0,0
KLB|152831,KLB,0,NA,0,0
KLC1|3831,KLC1,0,NA,0,0
KLC2|64837,KLC2,0,NA,0,0
KLC3|147700,KLC3,0,NA,0,0
KLC4|89953,KLC4,0,NA,0,0
KLF10|7071,KLF10,0,NA,0,0
KLF11|8462,KLF11,0,NA,0,0
KLF12|11278,KLF12,0,NA,0,0
KLF13|51621,KLF13,0,NA,0,0
KLF14|136259,KLF14,0,NA,0,0
KLF15|28999,KLF15,0,NA,0,0
KLF16|83855,KLF16,0,NA,0,0
KLF17|128209,KLF17,0,NA,0,0
KLF1|10661,KLF1,0,NA,0,0
KLF2|10365,KLF2,0,NA,0,0
KLF3|51274,KLF3,0,NA,0,0
KLF4|9314,KLF4,0,NA,0,0
KLF5|688,KLF5,0,NA,0,0
KLF6|1316,KLF6,0,NA,0,0
KLF7|8609,KLF7,0,NA,0,0
KLF8|11279,KLF8,0,NA,0,0
KLF9|687,KLF9,0,NA,0,0
KLHDC10|23008,KLHDC10,0,NA,0,0
KLHDC1|122773,KLHDC1,0,NA,0,0
KLHDC2|23588,KLHDC2,0,NA,0,0
KLHDC3|116138,KLHDC3,0,NA,0,0
KLHDC4|54758,KLHDC4,0,NA,0,0
KLHDC5|57542,KLHDC5,0,NA,0,0
KLHDC7A|127707,KLHDC7A,0,NA,0,0
KLHDC7B|113730,KLHDC7B,0,NA,0,0
KLHDC8A|55220,KLHDC8A,0,NA,0,0
KLHDC8B|200942,KLHDC8B,0,NA,0,0
KLHDC9|126823,KLHDC9,0,NA,0,0
KLHL10|317719,KLHL10,0,NA,0,0
KLHL11|55175,KLHL11,0,NA,0,0
KLHL12|59349,KLHL12,0,NA,0,0
KLHL13|90293,KLHL13,0,NA,0,0
KLHL14|57565,KLHL14,0,NA,0,0
KLHL15|80311,KLHL15,0,NA,0,0
KLHL17|339451,KLHL17,0,NA,0,0
KLHL18|23276,KLHL18,0,NA,0,0
KLHL1|57626,KLHL1,0,NA,0,0
KLHL20|27252,KLHL20,0,NA,0,0
KLHL21|9903,KLHL21,0,NA,0,0
KLHL22|84861,KLHL22,0,NA,0,0
KLHL23|151230,KLHL23,0,NA,0,0
KLHL24|54800,KLHL24,0,NA,0,0
KLHL25|64410,KLHL25,0,NA,0,0
KLHL26|55295,KLHL26,0,NA,0,0
KLHL28|54813,KLHL28,0,NA,0,0
KLHL29|114818,KLHL29,0,NA,0,0
KLHL2|11275,KLHL2,0,NA,0,0
KLHL30|377007,KLHL30,0,NA,0,0
KLHL31|401265,KLHL31,0,NA,0,0
KLHL32|114792,KLHL32,0,NA,0,0
KLHL33|123103,KLHL33,0,NA,0,0
KLHL34|257240,KLHL34,0,NA,0,0
KLHL35|283212,KLHL35,0,NA,0,0
KLHL36|79786,KLHL36,0,NA,0,0
KLHL38|340359,KLHL38,0,NA,0,0
KLHL3|26249,KLHL3,0,NA,0,0
KLHL4|56062,KLHL4,0,NA,0,0
KLHL5|51088,KLHL5,0,NA,0,0
KLHL6|89857,KLHL6,0,NA,0,0
KLHL7|55975,KLHL7,0,NA,0,0
KLHL8|57563,KLHL8,0,NA,0,0
KLHL9|55958,KLHL9,0,NA,0,0
KLK10|5655,KLK10,0,NA,0,0
KLK11|11012,KLK11,0,NA,0,0
KLK12|43849,KLK12,0,NA,0,0
KLK13|26085,KLK13,0,NA,0,0
KLK14|43847,KLK14,0,NA,0,0
KLK15|55554,KLK15,0,NA,0,0
KLK1|3816,KLK1,0,NA,0,0
KLK2|3817,KLK2,0,NA,0,0
KLK3|354,KLK3,0,NA,0,0
KLK4|9622,KLK4,0,NA,0,0
KLK5|25818,KLK5,0,NA,0,0
KLK6|5653,KLK6,0,NA,0,0
KLK7|5650,KLK7,0,NA,0,0
KLK8|11202,KLK8,0,NA,0,0
KLK9|284366,KLK9,0,NA,0,0
KLKB1|3818,KLKB1,0,NA,0,0
KLKP1|606293,KLKP1,0,NA,0,0
KLRA1|10748,KLRA1,0,NA,0,0
KLRAQ1|129285,KLRAQ1,0,NA,0,0
KLRB1|3820,KLRB1,0.100803588,0.123004941,0.11262235,0.358696434
KLRC1|3821,KLRC1,0,NA,0,0
KLRC2|3822,KLRC2,0,NA,0,0
KLRC3|3823,KLRC3,0,NA,0,0
KLRC4|8302,KLRC4,0,NA,0,0
KLRD1|3824,KLRD1,0,NA,0,0
KLRF1|51348,KLRF1,0,NA,0,0
KLRG1|10219,KLRG1,0,NA,0,0
KLRG2|346689,KLRG2,0,NA,0,0
KLRK1|22914,KLRK1,0.063674217,0.120590878,0.084976738,0.263782335
KL|9365,KL,0,NA,0,0
KMO|8564,KMO,0,NA,0,0
KNCN|148930,KNCN,0,NA,0,0
KNDC1|85442,KNDC1,0,NA,0,0
KNG1|3827,KNG1,0,NA,0,0
KNTC1|9735,KNTC1,0,NA,0,0
KPNA1|3836,KPNA1,0,NA,0,0
KPNA2|3838,KPNA2,0,NA,0,0
KPNA3|3839,KPNA3,0,NA,0,0
KPNA4|3840,KPNA4,0,NA,0,0
KPNA5|3841,KPNA5,0,NA,0,0
KPNA6|23633,KPNA6,0,NA,0,0
KPNA7|402569,KPNA7,0,NA,0,0
KPNB1|3837,KPNB1,0,NA,0,0
KPRP|448834,KPRP,0,NA,0,0
KPTN|11133,KPTN,0,NA,0,0
KRAS|3845,KRAS,0,NA,0,0
KRBA1|84626,KRBA1,0,NA,0,0
KRBA2|124751,KRBA2,0,NA,0,0
KRCC1|51315,KRCC1,0,NA,0,0
KREMEN1|83999,KREMEN1,0,NA,0,0
KREMEN2|79412,KREMEN2,0,NA,0,0
KRI1|65095,KRI1,0,NA,0,0
KRIT1|889,KRIT1,0,NA,0,0
KRR1|11103,KRR1,0,NA,0,0
KRT10|3858,KRT10,0,NA,0,0
KRT12|3859,KRT12,0,NA,0,0
KRT13|3860,KRT13,0,NA,0,0
KRT14|3861,KRT14,0,NA,0,0
KRT15|3866,KRT15,0,NA,0,0
KRT16|3868,KRT16,0,NA,0,0
KRT17|3872,KRT17,0,NA,0,0
KRT18|3875,KRT18,0,NA,0,0
KRT19|3880,KRT19,0,NA,0,0
KRT1|3848,KRT1,0,NA,0,0
KRT20|54474,KRT20,0,NA,0,0
KRT222|125113,KRT222,0,NA,0,0
KRT23|25984,KRT23,0,NA,0,0
KRT24|192666,KRT24,0,NA,0,0
KRT25|147183,KRT25,0,NA,0,0
KRT26|353288,KRT26,0,NA,0,0
KRT27|342574,KRT27,0,NA,0,0
KRT28|162605,KRT28,0,NA,0,0
KRT2|3849,KRT2,0,NA,0,0
KRT31|3881,KRT31,0,NA,0,0
KRT32|3882,KRT32,0,NA,0,0
KRT33A|3883,KRT33A,0,NA,0,0
KRT33B|3884,KRT33B,0,NA,0,0
KRT34|3885,KRT34,0,NA,0,0
KRT35|3886,KRT35,0,NA,0,0
KRT36|8689,KRT36,0,NA,0,0
KRT37|8688,KRT37,0,NA,0,0
KRT38|8687,KRT38,0,NA,0,0
KRT39|390792,KRT39,0,NA,0,0
KRT3|3850,KRT3,0,NA,0,0
KRT40|125115,KRT40,0,NA,0,0
KRT4|3851,KRT4,0,NA,0,0
KRT5|3852,KRT5,0,NA,0,0
KRT6A|3853,KRT6A,0,NA,0,0
KRT6B|3854,KRT6B,0,NA,0,0
KRT6C|286887,KRT6C,0,NA,0,0
KRT71|112802,KRT71,0,NA,0,0
KRT72|140807,KRT72,0,NA,0,0
KRT73|319101,KRT73,0,NA,0,0
KRT74|121391,KRT74,0,NA,0,0
KRT75|9119,KRT75,0,NA,0,0
KRT76|51350,KRT76,0,NA,0,0
KRT77|374454,KRT77,0,NA,0,0
KRT78|196374,KRT78,0,NA,0,0
KRT79|338785,KRT79,0,NA,0,0
KRT7|3855,KRT7,0,NA,0,0
KRT80|144501,KRT80,0,NA,0,0
KRT81|3887,KRT81,0,NA,0,0
KRT82|3888,KRT82,0,NA,0,0
KRT83|3889,KRT83,0,NA,0,0
KRT84|3890,KRT84,0,NA,0,0
KRT85|3891,KRT85,0,NA,0,0
KRT86|3892,KRT86,0,NA,0,0
KRT8|3856,KRT8,0,NA,0,0
KRT9|3857,KRT9,0,NA,0,0
KRTAP1-1|81851,KRTAP1-1,0,NA,0,0
KRTAP1-3|81850,KRTAP1-3,0,NA,0,0
KRTAP1-5|83895,KRTAP1-5,0,NA,0,0
KRTAP10-10|353333,KRTAP10-10,0,NA,0,0
KRTAP10-11|386678,KRTAP10-11,0,NA,0,0
KRTAP10-12|386685,KRTAP10-12,0,NA,0,0
KRTAP10-1|386677,KRTAP10-1,0,NA,0,0
KRTAP10-2|386679,KRTAP10-2,0,NA,0,0
KRTAP10-3|386682,KRTAP10-3,0,NA,0,0
KRTAP10-4|386672,KRTAP10-4,0,NA,0,0
KRTAP10-5|386680,KRTAP10-5,0,NA,0,0
KRTAP10-6|386674,KRTAP10-6,0,NA,0,0
KRTAP10-7|386675,KRTAP10-7,0,NA,0,0
KRTAP10-8|386681,KRTAP10-8,0,NA,0,0
KRTAP10-9|386676,KRTAP10-9,0,NA,0,0
KRTAP11-1|337880,KRTAP11-1,0,NA,0,0
KRTAP12-1|353332,KRTAP12-1,0,NA,0,0
KRTAP12-2|353323,KRTAP12-2,0,NA,0,0
KRTAP12-3|386683,KRTAP12-3,0,NA,0,0
KRTAP12-4|386684,KRTAP12-4,0,NA,0,0
KRTAP13-1|140258,KRTAP13-1,0,NA,0,0
KRTAP13-2|337959,KRTAP13-2,0,NA,0,0
KRTAP13-3|337960,KRTAP13-3,0,NA,0,0
KRTAP13-4|284827,KRTAP13-4,0,NA,0,0
KRTAP15-1|254950,KRTAP15-1,0,NA,0,0
KRTAP17-1|83902,KRTAP17-1,0,NA,0,0
KRTAP19-1|337882,KRTAP19-1,0,NA,0,0
KRTAP19-2|337969,KRTAP19-2,0,NA,0,0
KRTAP19-3|337970,KRTAP19-3,0,NA,0,0
KRTAP19-4|337971,KRTAP19-4,0,NA,0,0
KRTAP19-5|337972,KRTAP19-5,0,NA,0,0
KRTAP19-6|337973,KRTAP19-6,0,NA,0,0
KRTAP19-7|337974,KRTAP19-7,0,NA,0,0
