HIST1H2BJ	0.234103485
KIR2DS4	0.234103485
UBL4A	0.234103485
SFRS13A	0.233800022
TPRXL	0.233800022
CUBN	0.233619058
RAB37	0.233602618
ZCCHC18	0.233550774
COL5A1	0.233480144
KIAA1383	0.233480144
CD247	0.23334873
PREX1	0.233318438
BUB1	0.233121438
ZAP70	0.233100749
C6orf125	0.232531851
CPM	0.232512709
FLRT1	0.232140119
PSPH	0.232140119
SLC8A2	0.232140119
C17orf66	0.231964995
TXNDC15	0.231852712
RAD21	0.231819675
C11orf41	0.231632024
HIST1H4E	0.231632024
TSPYL5	0.231632024
EPHA10	0.231102009
FASLG	0.231048675
ARRDC5	0.230672938
CD8A	0.230672938
TMEM155	0.230662352
FN3K	0.230550046
TLR9	0.230494699
CYB5R1	0.23005733
TPRG1L	0.229966995
AMIGO2	0.229743567
CXCR3	0.229743567
TYK2	0.229586214
SYNPO2	0.229323881
PRSS8	0.229124665
HIST1H3E	0.228922696
SORBS2	0.228922696
CXCR5	0.22885283
CD3E	0.228745062
NXF1	0.228745062
CCDC88C	0.22854719
CD79A	0.22854719
INTS8	0.227142454
CD48	0.227084975
EOMES	0.227084975
C5orf56	0.226597278
PTPRCAP	0.226597278
LOC100240734	0.22643779
CXCL10	0.226354247
ISL2	0.226354247
PRPF38B	0.226118184
C16orf54	0.226009084
C2orf85	0.226006384
SH2D1A	0.226006384
CD7	0.225701091
CRTAM	0.225701091
UBD	0.225701091
TRIM13	0.225651511
SEL1L3	0.225003754
STL	0.225003754
LAX1	0.22496584
AICDA	0.224768406
CD27	0.224558411
KIR2DL4	0.223832751
ETS1	0.223698794
FAM82A1	0.223685047
LAT	0.223614106
ZBP1	0.223614106
ACBD6	0.223203308
CAPN2	0.223203308
FAP	0.223203308
ZNF280B	0.223203308
CCDC76	0.222868559
FAM173B	0.222868559
SNX27	0.222868559
APOA1BP	0.222509988
CD38	0.222118755
FAM113B	0.222118755
SEMA4D	0.222118755
SLAMF6	0.222118755
TARP	0.221097878
TRAF3IP3	0.221097878
CXCR6	0.220995901
GFI1	0.220995901
TRAT1	0.220995901
ETV1	0.220657061
RGL4	0.220657061
KIR3DL2	0.220436046
GRAP	0.220093389
TET2	0.219899894
IL18BP	0.218862694
ARHGEF1	0.218812827
FCRL2	0.218812827
MGC29506	0.218812827
HS3ST4	0.217728022
AFF3	0.216879879
CD96	0.216879879
RBM38	0.216879879
TRANK1	0.216879879
ATM	0.216273165
AKNA	0.216134622
CD6	0.216134622
TMEM156	0.216134622
ATP6V0E2	0.21591213
PDCD1	0.21591213
BCL11B	0.215536058
FAM26F	0.21385192
PLA2G2D	0.21385192
SF3B1	0.21385192
SP140	0.21385192
ZNF831	0.21385192
CD3G	0.213831689
DHRS11	0.213831689
ABCB6	0.21249622
GNG4	0.21249622
IL1RN	0.21249622
MYLK2	0.21249622
OTUD1	0.21249622
UBE2N	0.21249622
MCART6	0.211990548
PCDH9	0.211990548
RASGRP2	0.211990548
CCAR1	0.211113701
ITGAL	0.211113701
KIAA0125	0.211113701
TLR10	0.211113701
LOC100188949	0.211062354
NMRAL1	0.211062354
ACSS2	0.210753296
IL12RB1	0.210753296
NCR1	0.210753296
SIT1	0.210753296
CD72	0.21033283
TAP2	0.21033283
CD3D	0.208736295
GZMA	0.208736295
NCF1	0.208736295
CA8	0.208261209
IL16	0.206820689
IL2RG	0.206820689
C12orf35	0.205757264
CR1L	0.205757264
IDO1	0.205757264
IL21	0.205757264
TNIP3	0.205757264
GBP5	0.205514526
GZMK	0.205514526
LHX2	0.205514526
NUP160	0.205514526
SCLT1	0.205514526
ERAP1	0.205041602
ADAMDEC1	0.202927269
CSAG3	0.202927269
IRF1	0.202927269
DOCK8	0.201289605
FBN1	0.201289605
RBM20	0.201289605
RSPH9	0.201289605
SULT2B1	0.201289605
TACO1	0.201289605
WNK2	0.201289605
PLEKHG7	0.200350506
SNRPB	0.200350506
FCRL1	0.199656001
IL32	0.199656001
XCL2	0.199656001
ZDHHC2	0.199656001
HCG11	0.19748357
DKKL1	0.194833801
NCF1C	0.194833801
SESN3	0.194833801
VTI1B	0.194833801
ARID3A	0.191920447
GSG2	0.191920447
PCGF3	0.191920447
SIDT1	0.191920447
C15orf63	0.186226866
FAM162B	0.186226866
KIAA1432	0.186226866
NBEAL2	0.186226866
RAB8A	0.186226866
FGF4	0.180390137
FLJ40330	0.180390137
GPR171	0.180390137
KIAA0408	0.180390137
ZNF296	0.180390137
ATP6V1F	0.174395543
CXCR2P1	0.174395543
LOC400696	0.174395543
MED30	0.174395543
PITPNM1	0.174395543
PM20D2	0.174395543
RNF213	0.174395543
SLC5A9	0.174395543
