PLA2G2D	0.062920977
SF3B1	0.062920977
SP140	0.062920977
ZNF831	0.062920977
FUT9	0.062645112
ANO10	0.062395185
BEND4	0.062317082
RPH3A	0.062132214
LAX1	0.061980093
AFF3	0.061144172
CD96	0.061144172
RBM38	0.061144172
TRANK1	0.061144172
C17orf66	0.06044212
PPP1R10	0.060337481
GPR18	0.060097994
TMEM41A	0.060053584
RNF19A	0.059596715
SHISA6	0.059511598
PKDREJ	0.059433685
RANBP17	0.05929327
LAT	0.058994464
ZBP1	0.058994464
PIF1	0.058368442
SLC12A3	0.058368442
P2RY8	0.058187152
FASLG	0.058140258
SYCP2	0.0572485
SOX30	0.056973527
ARHGEF1	0.056947885
FCRL2	0.056947885
MGC29506	0.056947885
BMP5	0.056661326
CD97	0.056599559
CXCL9	0.056599559
MAF	0.056540212
APOA1BP	0.056437806
CD19	0.0562893
CXCL10	0.056182722
ISL2	0.056182722
LYSMD1	0.055929383
MST1P9	0.055084913
GPR114	0.054526907
OCA2	0.054505531
CDK4	0.05450049
HS3ST4	0.054448404
TRIM13	0.054230351
KIF5C	0.053773167
PXN	0.053536434
SFRS13A	0.053379536
TPRXL	0.053379536
APOL6	0.052935166
MATN1	0.052935166
PHF11	0.052935166
MSL3L2	0.052754251
C7orf40	0.052517109
C21orf15	0.051512401
CASP10	0.051209727
FCRLB	0.051124674
AICDA	0.051053727
LAMP1	0.050745414
KIR3DL2	0.050674526
CRTAP	0.050549306
CD27	0.049763367
CPM	0.04928109
GRAP	0.049233991
MANEAL	0.04922047
PREX1	0.049012104
PLA2G10	0.048636124
MYH15	0.048464847
PGCP	0.04828765
CBARA1	0.048182503
TET2	0.047978644
IL20RA	0.04784381
TYK2	0.047762097
C12orf52	0.047343252
NLRP6	0.047200486
XYLT2	0.047109003
CPNE5	0.047024467
PHYH	0.046578131
LRRC3	0.04649012
VAX2	0.046465154
GBP1	0.046392333
GRAPL	0.046165725
SOX21	0.046165725
SEL1L3	0.046066666
STL	0.046066666
CELF4	0.045934774
RFPL1S	0.045934774
FNDC1	0.045817812
CERCAM	0.045710558
HIST1H2BJ	0.045639374
KIR2DS4	0.045639374
UBL4A	0.045639374
RAD21	0.045583543
C1orf21	0.0455184
ITGAD	0.0455184
NFAM1	0.0455184
UBE2J1	0.04526763
VPS18	0.044948074
TBRG1	0.044942593
NEFH	0.044913956
CECR1	0.044812757
LOC284233	0.044812757
CD160	0.044791694
PPM1H	0.044525074
AUTS2	0.044144163
GTF2A1L	0.044144163
INTS8	0.044057902
HEXB	0.043569498
FAM129C	0.043312033
TMEM155	0.043226824
IKBKB	0.043096862
CARD8	0.043069487
ICOSLG	0.043069487
PLEKHG3	0.042668484
GPR55	0.042587779
SMARCD2	0.042540206
PTGER4	0.042457612
TXNDC15	0.04218093
CUBN	0.042070637
HIST1H3D	0.041882052
TPCN2	0.041802994
PRPF38B	0.041648539
PSG1	0.041445011
ZNF323	0.041172571
GPR126	0.040907972
C6orf125	0.040519263
PRSS8	0.039779392
EPHA10	0.039473717
TPRG1L	0.038861889
CXCR5	0.038798206
TLR9	0.038723466
CYB5R1	0.038530592
