LYSMD1	0.039514455
CERCAM	0.039453723
TPCN2	0.039358164
AICDA	0.03922363
APOA1BP	0.039183694
HIST1H2BJ	0.039034985
KIR2DS4	0.039034985
UBL4A	0.039034985
INTS8	0.038998991
CD27	0.038995078
PRSS8	0.038805829
HIST1H3E	0.038719775
SORBS2	0.038719775
FLRT1	0.038680071
PSPH	0.038680071
SLC8A2	0.038680071
PREX1	0.03865005
CCDC76	0.038646413
FAM173B	0.038646413
SNX27	0.038646413
SEL1L3	0.038645378
STL	0.038645378
ACSS2	0.038529935
IL12RB1	0.038529935
NCR1	0.038529935
SIT1	0.038529935
TLR9	0.038523551
EPHA10	0.038507635
AKNA	0.038495451
CD6	0.038495451
TMEM156	0.038495451
CXCR5	0.038471906
CYB5R1	0.038445264
TXNDC15	0.038441269
CPM	0.038368775
PRPF38B	0.038326119
RAD21	0.038240085
TPRG1L	0.038189882
CD3G	0.038163032
DHRS11	0.038163032
MCART6	0.038129291
PCDH9	0.038129291
RASGRP2	0.038129291
C11orf41	0.038113084
HIST1H4E	0.038113084
TSPYL5	0.038113084
SYNPO2	0.038098515
ARHGEF1	0.03808975
FCRL2	0.03808975
MGC29506	0.03808975
AFF3	0.037972634
CD96	0.037972634
RBM38	0.037972634
TRANK1	0.037972634
KIR3DL2	0.037846456
FN3K	0.037718161
PLEKHG7	0.037711163
SNRPB	0.037711163
C15orf63	0.037689639
FAM162B	0.037689639
KIAA1432	0.037689639
NBEAL2	0.037689639
RAB8A	0.037689639
GRAP	0.037567101
ERAP1	0.037555216
HS3ST4	0.037463095
TET2	0.03735473
FAM26F	0.037228629
PLA2G2D	0.037228629
SF3B1	0.037228629
SP140	0.037228629
ZNF831	0.037228629
CCAR1	0.036648962
ITGAL	0.036648962
KIAA0125	0.036648962
TLR10	0.036648962
GBP5	0.03653837
GZMK	0.03653837
LHX2	0.03653837
NUP160	0.03653837
SCLT1	0.03653837
CD3D	0.036280673
GZMA	0.036280673
NCF1	0.036280673
IL16	0.036199737
IL2RG	0.036199737
DKKL1	0.035561625
NCF1C	0.035561625
SESN3	0.035561625
VTI1B	0.035561625
DOCK8	0.035511912
FBN1	0.035511912
RBM20	0.035511912
RSPH9	0.035511912
SULT2B1	0.035511912
TACO1	0.035511912
WNK2	0.035511912
FCRL1	0.035502457
IL32	0.035502457
XCL2	0.035502457
ZDHHC2	0.035502457
FGF4	0.035401341
FLJ40330	0.035401341
GPR171	0.035401341
KIAA0408	0.035401341
ZNF296	0.035401341
ATP6V1F	0.033122317
CXCR2P1	0.033122317
LOC400696	0.033122317
MED30	0.033122317
PITPNM1	0.033122317
PM20D2	0.033122317
RNF213	0.033122317
SLC5A9	0.033122317
